,TARGET(PRICE_IN_LACS)
9752,44.0
9753,130.0
9754,48.0
9755,45.0
9756,40.0
9757,27.0
9758,32.0
9759,37.2
9760,32.5
9761,37.0
9762,150.0
9763,190.0
9764,18.0
9765,57.0
9766,100.0
9767,32.0
9768,110.0
9769,63.0
9770,120.0
9771,200.0
9772,78.0
9773,150.0
9774,31.5
9775,46.0
9776,260.0
9777,56.0
9778,40.0
9779,90.0
9780,22.0
9781,340.0
9782,430.0
9783,85.0
9784,30.0
9785,51.7
9786,36.0
9787,34.0
9788,36.1
9789,47.0
9790,25.0
9791,35.0
9792,240.0
9793,100.0
9794,60.0
9795,46.1
9796,85.0
9797,73.0
9798,80.0
9799,9850.0
9800,23.0
9801,23.7
9802,45.0
9803,41.5
9804,96.0
9805,140.0
9806,55.0
9807,130.0
9808,42.3
9809,150.0
9810,25.4
9811,48.0
9812,12.5
9813,130.0
9814,41.0
9815,32.0
9816,43.0
9817,60.0
9818,42.4
9819,70.0
9820,49.0
9821,68.2
9822,77.0
9823,21.5
9824,50.0
9825,39.0
9826,26.0
9827,48.0
9828,50.0
9829,45.0
9830,45.0
9831,460.0
9832,150.0
9833,18.0
9834,57.5
9835,45.0
9836,77.0
9837,200.0
9838,280.0
9839,31.0
9840,260.0
9841,110.0
9842,24.5
9843,99.0
9844,31.9
9845,90.0
9846,96.0
9847,130.0
9848,67.0
9849,80.0
9850,40.0
9851,30.0
9852,49.0
9853,85.0
9854,33.0
9855,62.5
9856,63.0
9857,100.0
9858,16.0
9859,180.0
9860,85.0
9861,27.0
9862,79.5
9863,52.3
9864,37.5
9865,18.0
9866,47.4
9867,70.0
9868,65.0
9869,75.0
9870,120.0
9871,18.5
9872,290.0
9873,65.0
9874,550.0
9875,26.0
9876,35.0
9877,25.0
9878,140.0
9879,65.0
9880,60.0
9881,99.4
9882,31.0
9883,79.0
9884,71.7
9885,88.0
9886,200.0
9887,35.0
9888,19.0
9889,62.0
9890,16.0
9891,67.5
9892,69.0
9893,32.0
9894,140.0
9895,45.0
9896,30.0
9897,55.0
9898,52.5
9899,180.0
9900,50.0
9901,240.0
9902,100.0
9903,65.0
9904,130.0
9905,14.5
9906,75.0
9907,170.0
9908,120.0
9909,58.1
9910,25.0
9911,8680.0
9912,94.0
9913,75.0
9914,54.6
9915,48.0
9916,120.0
9917,100.0
9918,100.0
9919,50.0
9920,50.0
9921,7500.0
9922,65.0
9923,26.4
9924,150.0
9925,190.0
9926,100.0
9927,130.0
9928,110.0
9929,99.5
9930,140.0
9931,130.0
9932,82.1
9933,86.0
9934,47.0
9935,25.0
9936,15.5
9937,58.0
9938,140.0
9939,200.0
9940,31.9
9941,95.0
9942,89.5
9943,30.0
9944,99.0
9945,13.0
9946,60.0
9947,160.0
9948,16.0
9949,150.0
9950,33.3
9951,79.2
9952,100.0
9953,58.0
9954,37.0
9955,60.0
9956,27.0
9957,98.0
9958,62.0
9959,71.8
9960,82.0
9961,120.0
9962,72.8
9963,59.0
9964,62.0
9965,47.0
9966,47.5
9967,75.0
9968,75.0
9969,270.0
9970,25.8
9971,400.0
9972,370.0
9973,62.0
9974,90.0
9975,42.0
9976,38.0
9977,50.0
9978,30.0
9979,43.0
9980,210.0
9981,95.2
9982,38.0
9983,36.0
9984,74.5
9985,400.0
9986,170.0
9987,33.4
9988,62.4
9989,64.0
9990,77.0
9991,46.0
9992,100.0
9993,58.0
9994,26.0
9995,54.0
9996,96.0
9997,300.0
9998,100.0
9999,280.0
10000,40.0
10001,340.0
10002,45.1
10003,55.0
10004,50.0
10005,70.0
10006,24.0
10007,40.0
10008,500.0
10009,54.5
10010,34.5
10011,160.0
10012,240.0
10013,170.0
10014,34.8
10015,120.0
10016,100.0
10017,48.0
10018,100.0
10019,58.0
10020,100.0
10021,78.0
10022,70.8
10023,450.0
10024,49.2
10025,550.0
10026,75.0
10027,420.0
10028,57.0
10029,120.0
10030,180.0
10031,22.0
10032,24.0
10033,150.0
10034,110.0
10035,230.0
10036,110.0
10037,110.0
10038,60.0
10039,15.0
10040,160.0
10041,45.0
10042,47.2
10043,35.5
10044,800.0
10045,12.0
10046,75.0
10047,35.7
10048,65.0
10049,87.0
10050,130.0
10051,190.0
10052,27.7
10053,86.0
10054,410.0
10055,65.0
10056,21.3
10057,96.0
10058,40.0
10059,80.0
10060,23.8
10061,68.0
10062,19.0
10063,65.0
10064,69.0
10065,48.0
10066,79.0
10067,72.0
10068,14.0
10069,33.0
10070,110.0
10071,38.2
10072,130.0
10073,350.0
10074,120.0
10075,19.0
10076,95.0
10077,47.2
10078,550.0
10079,110.0
10080,54.0
10081,18.0
10082,35.0
10083,420.0
10084,11.0
10085,200.0
10086,22.6
10087,320.0
10088,45.0
10089,22.0
10090,28.0
10091,15.0
10092,15.0
10093,38.0
10094,94.0
10095,34.9
10096,780.0
10097,110.0
10098,28.9
10099,15.0
10100,51.0
10101,130.0
10102,20.9
10103,55.0
10104,74.0
10105,42.8
10106,55.3
10107,350.0
10108,33.7
10109,58.0
10110,74.5
10111,90.5
10112,150.0
10113,65.0
10114,38.9
10115,45.0
10116,39.0
10117,76.8
10118,62.6
10119,190.0
10120,110.0
10121,82.0
10122,23.0
10123,12.5
10124,230.0
10125,160.0
10126,85.0
10127,190.0
10128,140.0
10129,48.0
10130,150.0
10131,29.2
10132,27.0
10133,46.6
10134,45.0
10135,58.0
10136,86.0
10137,80.0
10138,240.0
10139,8400.0
10140,340.0
10141,100.0
10142,11.0
10143,75.0
10144,54.9
10145,62.4
10146,25.0
10147,170.0
10148,190.0
10149,95.0
10150,13.0
10151,160.0
10152,37.4
10153,37.0
10154,35.0
10155,230.0
10156,100.0
10157,70.0
10158,55.0
10159,41.8
10160,43.0
10161,140.0
10162,62.5
10163,55.0
10164,41.2
10165,40.0
10166,42.0
10167,15.1
10168,57.2
10169,88.7
10170,75.0
10171,200.0
10172,42.0
10173,77.0
10174,90.0
10175,130.0
10176,110.0
10177,5.0
10178,15.0
10179,55.0
10180,140.0
10181,66.9
10182,120.0
10183,41.0
10184,56.0
10185,75.0
10186,44.0
10187,30.0
10188,99.8
10189,35.0
10190,110.0
10191,75.0
10192,85.0
10193,280.0
10194,98.6
10195,90.0
10196,120.0
10197,25.8
10198,34.9
10199,85.0
10200,50.0
10201,56.0
10202,55.0
10203,43.5
10204,26.0
10205,72.0
10206,13.0
10207,46.0
10208,70.0
10209,50.4
10210,120.0
10211,74.0
10212,17.0
10213,95.0
10214,71.0
10215,67.9
10216,44.0
10217,110.0
10218,73.0
10219,58.0
10220,63.5
10221,61.7
10222,73.0
10223,97.0
10224,160.0
10225,80.0
10226,280.0
10227,79.9
10228,85.0
10229,23.0
10230,95.0
10231,330.0
10232,220.0
10233,43.0
10234,31.4
10235,120.0
10236,58.0
10237,110.0
10238,90.0
10239,32.0
10240,62.0
10241,54.1
10242,71.0
10243,80.0
10244,23.0
10245,65.0
10246,26.0
10247,80.0
10248,48.0
10249,80.0
10250,50.0
10251,140.0
10252,9010.0
10253,63.0
10254,47.0
10255,18.5
10256,45.0
10257,81.0
10258,16.0
10259,79.9
10260,62.0
10261,66.0
10262,9200.0
10263,54.0
10264,30.0
10265,75.0
10266,26.5
10267,80.0
10268,45.3
10269,70.0
10270,55.0
10271,25.7
10272,110.0
10273,40.0
10274,26.5
10275,41.0
10276,50.0
10277,200.0
10278,220.0
10279,160.0
10280,60.0
10281,120.0
10282,80.0
10283,50.0
10284,63.2
10285,20.0
10286,68.7
10287,50.0
10288,90.0
10289,20.0
10290,57.0
10291,24.0
10292,71.0
10293,70.0
10294,17.1
10295,64.0
10296,60.0
10297,230.0
10298,95.0
10299,12.0
10300,70.8
10301,110.0
10302,320.0
10303,120.0
10304,12.7
10305,75.7
10306,59.5
10307,21.0
10308,37.0
10309,47.9
10310,42.5
10311,180.0
10312,31.0
10313,65.4
10314,60.0
10315,19.0
10316,37.0
10317,79.0
10318,240.0
10319,99.0
10320,25.0
10321,140.0
10322,100.0
10323,26.0
10324,91.0
10325,120.0
10326,85.5
10327,51.0
10328,220.0
10329,27.5
10330,45.0
10331,50.0
10332,210.0
10333,42.0
10334,58.0
10335,71.0
10336,68.0
10337,26.3
10338,120.0
10339,58.0
10340,50.0
10341,30.0
10342,36.0
10343,89.0
10344,95.0
10345,45.0
10346,24.0
10347,25.0
10348,37.0
10349,43.9
10350,85.0
10351,8.0
10352,50.0
10353,270.0
10354,180.0
10355,100.0
10356,90.0
10357,180.0
10358,60.0
10359,85.0
10360,120.0
10361,48.7
10362,690.0
10363,27.0
10364,39.0
10365,48.0
10366,120.0
10367,68.9
10368,83.8
10369,38.0
10370,6.5
10371,85.0
10372,86.0
10373,85.0
10374,45.0
10375,72.0
10376,90.0
10377,45.0
10378,360.0
10379,64.2
10380,65.0
10381,110.0
10382,91.0
10383,53.0
10384,130.0
10385,55.0
10386,49.9
10387,25.0
10388,69.0
10389,170.0
10390,68.0
10391,45.0
10392,44.6
10393,40.0
10394,170.0
10395,100.0
10396,93.6
10397,33.9
10398,290.0
10399,44.9
10400,250.0
10401,97.0
10402,160.0
10403,31.0
10404,12.9
10405,110.0
10406,140.0
10407,32.0
10408,100.0
10409,34.0
10410,33.9
10411,22.9
10412,54.5
10413,120.0
10414,39.5
10415,85.0
10416,22.5
10417,42.0
10418,22.8
10419,120.0
10420,160.0
10421,100.0
10422,670.0
10423,160.0
10424,160.0
10425,24.9
10426,170.0
10427,25.0
10428,49.5
10429,160.0
10430,42.0
10431,260.0
10432,6500.0
10433,85.7
10434,68.0
10435,81.0
10436,170.0
10437,43.5
10438,69.3
10439,160.0
10440,38.0
10441,47.5
10442,62.5
10443,100.0
10444,53.5
10445,17.9
10446,44.0
10447,110.0
10448,310.0
10449,70.0
10450,32.0
10451,41.0
10452,50.0
10453,38.0
10454,87.0
10455,42.5
10456,140.0
10457,41.5
10458,57.0
10459,85.0
10460,90.0
10461,130.0
10462,16.5
10463,14.5
10464,32.0
10465,27.0
10466,27.0
10467,66.0
10468,53.0
10469,54.0
10470,82.0
10471,45.0
10472,130.0
10473,53.0
10474,150.0
10475,72.0
10476,20.0
10477,25.0
10478,31.5
10479,80.0
10480,65.0
10481,60.0
10482,42.0
10483,100.0
10484,45.5
10485,44.9
10486,60.0
10487,39.0
10488,15.5
10489,30.0
10490,32.0
10491,32.1
10492,39.7
10493,50.4
10494,26.4
10495,40.0
10496,48.8
10497,85.0
10498,240.0
10499,35.0
10500,22.0
10501,190.0
10502,130.0
10503,36.8
10504,85.0
10505,650.0
10506,55.0
10507,20.0
10508,29.9
10509,31.0
10510,42.0
10511,40.0
10512,310.0
10513,57.1
10514,10.7
10515,49.0
10516,20.1
10517,110.0
10518,87.5
10519,240.0
10520,55.0
10521,250.0
10522,110.0
10523,53.0
10524,27.5
10525,190.0
10526,80.0
10527,67.1
10528,46.0
10529,55.0
10530,230.0
10531,48.0
10532,64.5
10533,49.0
10534,99.0
10535,600.0
10536,50.0
10537,45.0
10538,83.9
10539,75.0
10540,66.0
10541,50.0
10542,140.0
10543,120.0
10544,120.0
10545,30.0
10546,85.0
10547,90.0
10548,26.0
10549,80.0
10550,76.1
10551,110.0
10552,75.0
10553,38.0
10554,50.0
10555,120.0
10556,150.0
10557,130.0
10558,50.0
10559,33.0
10560,170.0
10561,73.6
10562,13.0
10563,48.0
10564,140.0
10565,110.0
10566,66.0
10567,23.5
10568,36.0
10569,16.7
10570,67.0
10571,37.0
10572,65.0
10573,24.2
10574,52.5
10575,45.0
10576,49.9
10577,170.0
10578,13.0
10579,50.0
10580,85.0
10581,38.0
10582,220.0
10583,72.0
10584,45.0
10585,50.0
10586,31.0
10587,580.0
10588,36.0
10589,25.0
10590,68.0
10591,30.0
10592,150.0
10593,65.0
10594,32.0
10595,60.0
10596,61.0
10597,95.0
10598,53.0
10599,20.0
10600,86.0
10601,72.0
10602,27.0
10603,72.4
10604,28.0
10605,52.0
10606,800.0
10607,350.0
10608,140.0
10609,15.5
10610,51.0
10611,50.5
10612,56.0
10613,46.0
10614,110.0
10615,55.0
10616,42.4
10617,35.0
10618,87.0
10619,150.0
10620,100.0
10621,16.4
10622,60.0
10623,55.0
10624,22.9
10625,55.0
10626,49.8
10627,66.0
10628,55.0
10629,52.9
10630,9150.0
10631,45.0
10632,55.0
10633,120.0
10634,42.0
10635,51.0
10636,98.0
10637,9910.0
10638,57.7
10639,220.0
10640,31.0
10641,45.0
10642,45.0
10643,22.7
10644,70.0
10645,50.0
10646,42.5
10647,160.0
10648,95.0
10649,15.0
10650,170.0
10651,130.0
10652,64.0
10653,55.0
10654,72.0
10655,48.1
10656,96.0
10657,67.0
10658,52.7
10659,140.0
10660,130.0
10661,130.0
10662,20.0
10663,75.0
10664,25.0
10665,230.0
10666,75.0
10667,93.0
10668,75.0
10669,130.0
10670,87.0
10671,180.0
10672,77.0
10673,110.0
10674,150.0
10675,81.0
10676,60.0
10677,200.0
10678,5.0
10679,280.0
10680,2000.0
10681,55.0
10682,18.9
10683,110.0
10684,150.0
10685,200.0
10686,70.0
10687,190.0
10688,100.0
10689,36.0
10690,65.0
10691,80.0
10692,40.0
10693,76.0
10694,110.0
10695,37.0
10696,78.0
10697,19.1
10698,62.0
10699,610.0
10700,33.2
10701,23.0
10702,120.0
10703,230.0
10704,40.0
10705,110.0
10706,190.0
10707,17.9
10708,31.5
10709,360.0
10710,33.0
10711,52.4
10712,51.2
10713,85.0
10714,230.0
10715,85.0
10716,30.0
10717,66.9
10718,380.0
10719,35.0
10720,120.0
10721,94.0
10722,22.9
10723,52.1
10724,60.0
10725,54.0
10726,60.0
10727,55.0
10728,28.0
10729,27.0
10730,13.5
10731,34.0
10732,45.0
10733,150.0
10734,180.0
10735,25.0
10736,90.0
10737,27.5
10738,85.0
10739,59.0
10740,30.0
10741,20.5
10742,81.0
10743,20.0
10744,37.1
10745,28000.0
10746,70.0
10747,230.0
10748,120.0
10749,45.0
10750,71.0
10751,33.0
10752,35.0
10753,65.0
10754,20.0
10755,28.0
10756,58.0
10757,140.0
10758,36.0
10759,47.3
10760,71.0
10761,41.0
10762,110.0
10763,36.0
10764,45.0
10765,180.0
10766,26.5
10767,420.0
10768,93.0
10769,330.0
10770,77.5
10771,76.0
10772,30.0
10773,90.0
10774,90.0
10775,70.0
10776,54.0
10777,150.0
10778,20.1
10779,21.0
10780,320.0
10781,32.5
10782,15.0
10783,56.0
10784,35.0
10785,270.0
10786,170.0
10787,1800.0
10788,280.0
10789,25.0
10790,25.0
10791,150.0
10792,120.0
10793,42.0
10794,220.0
10795,120.0
10796,170.0
10797,130.0
10798,60.0
10799,60.0
10800,26.0
10801,330.0
10802,24.0
10803,65.0
10804,55.0
10805,68.0
10806,44.0
10807,220.0
10808,170.0
10809,63.0
10810,55.1
10811,130.0
10812,120.0
10813,66.6
10814,45.0
10815,23.0
10816,85.0
10817,68.0
10818,28.0
10819,79.3
10820,230.0
10821,23.9
10822,50.0
10823,36.1
10824,36.1
10825,96.0
10826,61.0
10827,43.0
10828,15.5
10829,59.0
10830,180.0
10831,35.9
10832,200.0
10833,40.0
10834,56.0
10835,210.0
10836,56.0
10837,15.0
10838,52.0
10839,84.4
10840,85.0
10841,56.0
10842,85.0
10843,210.0
10844,90.0
10845,72.3
10846,180.0
10847,71.5
10848,51.0
10849,17.0
10850,25.0
10851,7980.0
10852,120.0
10853,67.0
10854,100.0
10855,39.0
10856,82.0
10857,35.0
10858,43.0
10859,150.0
10860,100.0
10861,40.0
10862,560.0
10863,75.0
10864,55.0
10865,59.9
10866,14.5
10867,99.5
10868,150.0
10869,74.1
10870,34.1
10871,52.0
10872,170.0
10873,62.0
10874,65.0
10875,74.5
10876,82.0
10877,70.0
10878,17.0
10879,34.0
10880,30.0
10881,52.0
10882,15.7
10883,56.3
10884,85.0
10885,55.0
10886,130.0
10887,190.0
10888,6.5
10889,17.0
10890,110.0
10891,35.0
10892,130.0
10893,160.0
10894,61.2
10895,22.2
10896,160.0
10897,25.0
10898,530.0
10899,50.0
10900,98.9
10901,14.5
10902,130.0
10903,50.8
10904,39.9
10905,34.0
10906,73.0
10907,31.1
10908,320.0
10909,36.0
10910,61.6
10911,45.0
10912,36.0
10913,35.0
10914,170.0
10915,17.3
10916,17.9
10917,56.5
10918,1550.0
10919,200.0
10920,19.5
10921,400.0
10922,52.0
10923,39.0
10924,26.2
10925,60.0
10926,380.0
10927,17.5
10928,95.0
10929,33.0
10930,47.5
10931,230.0
10932,26.0
10933,20.0
10934,120.0
10935,110.0
10936,37.0
10937,89.0
10938,55.0
10939,110.0
10940,50.0
10941,270.0
10942,85.0
10943,65.0
10944,19.5
10945,210.0
10946,24.0
10947,18.0
10948,36.0
10949,43.0
10950,55.0
10951,110.0
10952,26.2
10953,130.0
10954,50.8
10955,350.0
10956,220.0
10957,50.0
10958,90.0
10959,100.0
10960,330.0
10961,31.2
10962,230.0
10963,110.0
10964,250.0
10965,100.0
10966,42.0
10967,38.0
10968,40.0
10969,24.0
10970,85.0
10971,29.9
10972,36.0
10973,510.0
10974,45.0
10975,160.0
10976,90.0
10977,35.0
10978,190.0
10979,46.2
10980,38.0
10981,97.0
10982,60.0
10983,170.0
10984,51.2
10985,75.0
10986,38.8
10987,90.0
10988,35.0
10989,27.0
10990,80.0
10991,82.0
10992,88.0
10993,97.0
10994,39.6
10995,45.0
10996,220.0
10997,70.0
10998,58.2
10999,60.0
11000,62.6
11001,31.0
11002,250.0
11003,18.0
11004,22.0
11005,590.0
11006,28.6
11007,270.0
11008,95.0
11009,86.1
11010,45.0
11011,36.0
11012,30.5
11013,300.0
11014,22.0
11015,98.0
11016,20.0
11017,90.0
11018,120.0
11019,700.0
11020,56.0
11021,87.0
11022,100.0
11023,80.0
11024,70.0
11025,50.0
11026,32.0
11027,57.6
11028,49.0
11029,85.0
11030,63.0
11031,22.2
11032,68.0
11033,59.0
11034,90.0
11035,42.0
11036,45.0
11037,110.0
11038,67.9
11039,130.0
11040,35.0
11041,65.0
11042,70.0
11043,58.0
11044,47.3
11045,66.0
11046,11.0
11047,110.0
11048,40.0
11049,33.0
11050,40.0
11051,110.0
11052,190.0
11053,2000.0
11054,150.0
11055,110.0
11056,32.7
11057,35.1
11058,95.0
11059,200.0
11060,39.0
11061,95.0
11062,92.0
11063,120.0
11064,65.0
11065,45.0
11066,270.0
11067,41.0
11068,40.0
11069,65.0
11070,9020.0
11071,45.0
11072,130.0
11073,67.5
11074,56.0
11075,42.5
11076,45.9
11077,95.0
11078,67.4
11079,270.0
11080,47.0
11081,78.0
11082,29.0
11083,60.6
11084,130.0
11085,78.0
11086,60.0
11087,91.0
11088,57.0
11089,140.0
11090,88.0
11091,24.4
11092,15.0
11093,270.0
11094,23.4
11095,68.0
11096,25.0
11097,60.0
11098,33.0
11099,230.0
11100,39.0
11101,62.0
11102,91.5
11103,58.5
11104,72.7
11105,360.0
11106,53.0
11107,92.0
11108,52.5
11109,89.0
11110,34.0
11111,95.0
11112,58.0
11113,29.0
11114,43.9
11115,43.9
11116,25.0
11117,16.0
11118,120.0
11119,370.0
11120,48.5
11121,110.0
11122,54.0
11123,19.5
11124,60.0
11125,50.0
11126,170.0
11127,43.0
11128,23.0
11129,95.0
11130,200.0
11131,130.0
11132,270.0
11133,77.0
11134,34.1
11135,38.0
11136,33.0
11137,67.0
11138,270.0
11139,80.0
11140,120.0
11141,210.0
11142,35.0
11143,36.0
11144,53.0
11145,26.0
11146,47.2
11147,84.1
11148,42.0
11149,89.2
11150,90.0
11151,35.0
11152,16.0
11153,130.0
11154,690.0
11155,25.0
11156,140.0
11157,24.0
11158,30.7
11159,64.5
11160,35.9
11161,12.5
11162,45.9
11163,25.0
11164,46.0
11165,30.0
11166,25.0
11167,53.0
11168,38.79
11169,110.0
11170,1300.0
11171,54.6
11172,70.0
11173,49.3
11174,60.0
11175,98.0
11176,70.0
11177,110.0
11178,58.0
11179,24.0
11180,420.0
11181,43.0
11182,190.0
11183,72.9
11184,59.0
11185,42.0
11186,52.0
11187,100.0
11188,42.0
11189,92.0
11190,32.0
11191,21.0
11192,34.0
11193,65.8
11194,65.0
11195,59.9
11196,52.0
11197,59.0
11198,18.0
11199,24.0
11200,160.0
11201,88.0
11202,39.5
11203,48.0
11204,170.0
11205,70.0
11206,19.5
11207,76.7
11208,180.0
11209,9.0
11210,8400.0
11211,140.0
11212,210.0
11213,58.0
11214,51.4
11215,57.5
11216,83.0
11217,62.0
11218,320.0
11219,45.8
11220,150.0
11221,37.0
11222,37.9
11223,42.0
11224,230.0
11225,77.0
11226,120.0
11227,430.0
11228,12.0
11229,150.0
11230,45.5
11231,160.0
11232,85.0
11233,33.3
11234,51.0
11235,110.0
11236,30.0
11237,31.5
11238,30000.0
11239,230.0
11240,30.0
11241,160.0
11242,26.3
11243,230.0
11244,170.0
11245,46.0
11246,20.0
11247,81.0
11248,59.6
11249,120.0
11250,47.0
11251,85.0
11252,28.0
11253,1500.0
11254,1750.0
11255,42.0
11256,120.0
11257,70.0
11258,110.0
11259,35.0
11260,55.0
11261,81.9
11262,55.0
11263,200.0
11264,31.9
11265,30.0
11266,45.0
11267,370.0
11268,65.0
11269,56.0
11270,80.3
11271,45.0
11272,33.0
11273,120.0
11274,85.0
11275,63.0
11276,140.0
11277,48.0
11278,25.0
11279,120.0
11280,49.0
11281,180.0
11282,100.0
11283,76.9
11284,39.0
11285,61.0
11286,32.0
11287,100.0
11288,100.0
11289,76.0
11290,210.0
11291,180.0
11292,45.0
11293,68.9
11294,23.0
11295,370.0
11296,70.0
11297,110.0
11298,52.3
11299,84.9
11300,42.0
11301,18.0
11302,7.8
11303,53.0
11304,110.0
11305,30.3
11306,92.3
11307,25.9
11308,470.0
11309,100.0
11310,39.0
11311,120.0
11312,65.0
11313,20.0
11314,170.0
11315,96.6
11316,120.0
11317,32.0
11318,49.0
11319,320.0
11320,50.0
11321,26.0
11322,44.0
11323,28.0
11324,220.0
11325,53.0
11326,19.0
11327,620.0
11328,80.0
11329,51.0
11330,42.2
11331,850.0
11332,80.0
11333,220.0
11334,100.0
11335,120.0
11336,45.0
11337,24.0
11338,130.0
11339,30.0
11340,160.0
11341,85.0
11342,32.6
11343,60.0
11344,53.3
11345,32.5
11346,130.0
11347,69.0
11348,50.0
11349,50.0
11350,38.1
11351,380.0
11352,52.8
11353,68.0
11354,49.6
11355,80.0
11356,52.5
11357,35.0
11358,130.0
11359,23.1
11360,67.5
11361,32.5
11362,26.5
11363,51.0
11364,130.0
11365,110.0
11366,72.6
11367,58.0
11368,75.0
11369,18.0
11370,80.0
11371,50.0
11372,38.0
11373,270.0
11374,47.5
11375,32.5
11376,120.0
11377,60.0
11378,36.2
11379,55.0
11380,62.0
11381,150.0
11382,25.0
11383,14.0
11384,84.0
11385,65.0
11386,60.0
11387,19.6
11388,98.0
11389,32.0
11390,54.9
11391,79.5
11392,65.0
11393,120.0
11394,130.0
11395,340.0
11396,160.0
11397,100.0
11398,58.0
11399,50.0
11400,140.0
11401,150.0
11402,24.4
11403,70.0
11404,74.0
11405,92.0
11406,220.0
11407,43.0
11408,440.0
11409,58.0
11410,55.0
11411,23.5
11412,87.0
11413,25.0
11414,78.0
11415,100.0
11416,80.0
11417,12.5
11418,45.0
11419,58.0
11420,15.0
11421,31.7
11422,100.0
11423,120.0
11424,80.0
11425,26.0
11426,75.0
11427,100.0
11428,200.0
11429,59.4
11430,620.0
11431,40.0
11432,49.5
11433,110.0
11434,78.0
11435,28.0
11436,120.0
11437,50.0
11438,47.0
11439,72.0
11440,130.0
11441,59.0
11442,70.0
11443,39.9
11444,70.0
11445,56.0
11446,28.0
11447,35.0
11448,46.0
11449,52.1
11450,63.0
11451,320.0
11452,44.0
11453,47.0
11454,33.9
11455,50.0
11456,24.5
11457,230.0
11458,110.0
11459,140.0
11460,250.0
11461,80.0
11462,85.0
11463,45.5
11464,14.5
11465,80.0
11466,20.0
11467,110.0
11468,75.0
11469,320.0
11470,100.0
11471,50.0
11472,31.4
11473,40.0
11474,45.0
11475,43.0
11476,75.0
11477,140.0
11478,27.0
11479,35.0
11480,45.0
11481,85.0
11482,90.0
11483,180.0
11484,140.0
11485,6.5
11486,42.9
11487,110.0
11488,26.1
11489,48.0
11490,78.0
11491,53.5
11492,110.0
11493,45.5
11494,160.0
11495,53.0
11496,200.0
11497,130.0
11498,150.0
11499,180.0
11500,36.0
11501,31.1
11502,41.7
11503,51.0
11504,820.0
11505,280.0
11506,98.4
11507,43.0
11508,140.0
11509,34.0
11510,58.0
11511,65.4
11512,60.0
11513,60.0
11514,35.0
11515,45.0
11516,210.0
11517,160.0
11518,240.0
11519,54.0
11520,65.0
11521,80.0
11522,160.0
11523,54.6
11524,94.0
11525,470.0
11526,170.0
11527,65.0
11528,62.8
11529,54.3
11530,5.5
11531,330.0
11532,51.0
11533,110.0
11534,93.0
11535,45.0
11536,28.7
11537,45.0
11538,49.9
11539,73.0
11540,12.0
11541,80.0
11542,62.0
11543,70.5
11544,8450.0
11545,43.5
11546,25.0
11547,100.0
11548,150.0
11549,22.0
11550,57.0
11551,150.0
11552,58.0
11553,120.0
11554,31.5
11555,61.5
11556,110.0
11557,280.0
11558,100.0
11559,54.2
11560,58.0
11561,18.0
11562,110.0
11563,13.0
11564,600.0
11565,140.0
11566,69.0
11567,82.0
11568,65.0
11569,110.0
11570,100.0
11571,70.0
11572,93.0
11573,42.0
11574,49.0
11575,75.0
11576,15.0
11577,72.0
11578,56.7
11579,56.0
11580,48.0
11581,31.0
11582,92.0
11583,20.0
11584,190.0
11585,25.0
11586,73.0
11587,47.1
11588,25.0
11589,70.0
11590,82.0
11591,240.0
11592,220.0
11593,48.0
11594,23.0
11595,44.2
11596,90.0
11597,80.0
11598,75.0
11599,14.0
11600,56.0
11601,72.0
11602,250.0
11603,48.0
11604,23.0
11605,100.0
11606,20.0
