,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE
7168,2,0,1,1,0,570.0712589,1,1,3178,18.745420000000006,73.62899200000003
7169,2,0,0,2,0,1110.031913,1,1,2806,12.581437,77.322174
7170,2,0,1,2,0,1316.053848,1,1,5143,28.585757,77.396668
7171,1,0,0,2,0,1100.052383,1,1,2349,12.9816,77.6729
7172,1,0,1,3,0,1352.386565,1,1,6709,30.65,76.82
7173,2,0,0,3,0,1180.173092,1,1,5375,28.5679,77.3679
7174,2,0,0,2,0,1230.180426,1,1,2631,12.919987,77.489265
7175,1,0,0,2,0,1464.00976,1,1,2698,19.038205,73.06612
7176,1,0,1,2,0,1100.412655,1,1,5077,28.406388,77.342588
7177,1,1,1,1,0,449.0433424,0,1,4086,18.966114,73.148278
7178,2,0,0,2,0,1050.199538,1,1,2348,12.995285,77.766797
7179,0,1,1,1,0,348.6973948000001,0,0,4778,26.197998,73.001211
7180,2,0,0,2,0,1323.001323,1,1,1438,12.96991,77.59796
7181,1,0,0,3,0,2007.894737,1,1,4293,26.807408,75.83865899999998
7182,2,0,0,2,0,900.090009,1,1,710,21.069609,79.08169699999998
7183,0,1,1,2,0,840.0,0,0,2053,23.968546,85.383545
7184,2,0,0,1,0,476.0711601,1,1,3240,22.271214,73.188827
7185,1,0,0,2,0,1200.056473,1,1,4913,19.0168,73.09646
7186,1,0,0,2,0,976.744186,1,1,1034,24.69028,78.41889
7187,1,1,1,2,0,617.0046481,0,1,5323,19.019169,73.01408599999998
7188,1,1,0,3,0,2337.662338,0,1,1507,22.54111,88.33778000000002
7189,1,0,0,3,0,2350.0,1,1,5509,30.698017,76.679016
7190,1,0,1,2,0,1190.112908,1,1,603,18.558319,73.77588
7191,2,0,0,3,0,1522.533496,1,1,6429,28.65998,77.37027900000002
7192,2,0,0,2,0,1135.216953,1,1,2038,12.752264,77.45273900000002
7193,1,0,0,3,0,1909.975669,1,1,6708,30.662283,76.822397
7194,2,0,0,3,0,1350.186728,1,1,3,12.973237,77.64685899999998
7195,2,0,0,1,0,699.6770721,1,1,4396,27.48333,77.68333
7196,1,0,1,3,0,2200.0,1,1,359,23.238751,77.419604
7197,1,0,0,4,0,2349.016137,1,1,6665,19.0167,72.8167
7198,1,0,0,2,0,920.0,1,1,1918,22.5041,88.3904
7199,2,0,0,2,0,1151.109251,1,1,4489,12.96991,77.59796
7200,1,0,0,2,0,1125.017578,1,1,2287,19.1026,72.8243
7201,1,1,1,3,0,1146.851619,0,1,1398,24.69028,78.41889
7202,1,1,1,4,0,4510.800508,0,0,5415,28.403138,77.070052
7203,1,0,0,3,0,1121.875,1,1,4440,22.54111,88.33778000000002
7204,1,0,1,4,0,5670.578927000001,1,1,4332,18.52361,73.84778
7205,1,0,0,3,0,1649.746193,1,1,3103,26.86056,80.91583
7206,1,1,1,3,0,879.5481900000002,0,0,1817,19.1615,72.8731
7207,2,0,0,3,0,1800.0,1,1,1799,17.342126,82.615288
7208,1,0,1,2,0,1000.0,1,1,4422,26.900926,75.775927
7209,1,0,1,4,0,2366.100237,1,1,5198,28.494868,77.410298
7210,2,0,0,2,0,1300.070274,1,1,2947,21.211929,81.655468
7211,1,0,1,1,0,650.0465982999998,1,1,497,24.69028,78.41889
7212,1,0,0,2,0,1100.212089,1,1,5515,28.5216,77.3863
7213,1,0,1,3,0,2498.440424,1,1,3533,16.876947,74.298362
7214,1,1,1,2,0,669.0279418,0,0,3366,19.2836,72.8675
7215,1,0,1,1,0,559.0791637,1,1,417,19.4994,73.3348
7216,2,0,0,2,0,1060.0706710000004,1,1,683,12.8706,77.6279
7217,2,0,0,2,0,750.0,1,1,6322,18.116670000000006,83.41667
7218,2,0,0,2,0,1400.070004,1,1,1362,13.23,77.7
7219,2,1,1,3,0,1472.537182,0,1,6104,13.055985,77.622157
7220,2,0,0,2,0,830.1051467,1,1,4575,22.81667,70.83333
7221,1,0,0,3,0,1250.0,1,1,899,12.907374,77.625811
7222,2,0,1,2,0,1000.0,1,1,5447,28.577673,77.389781
7223,2,0,0,2,0,1000.0,1,1,3433,22.268444,70.75403299999998
7224,1,0,1,3,0,1590.2964960000004,1,1,3869,28.579004,77.431173
7225,1,1,1,2,0,1003.333333,0,1,2154,26.832353,75.841749
7226,2,0,0,3,0,2250.225023,1,1,280,28.825417,77.563644
7227,1,1,1,2,0,1150.0236630000004,0,1,6023,19.076057,73.097319
7228,1,0,0,3,0,1550.137252,1,1,4743,22.54111,88.33778000000002
7229,1,0,0,2,0,750.0,1,1,3679,22.483471,88.417711
7230,1,0,0,1,0,549.0637759,1,1,2526,12.925027,80.235348
7231,1,1,1,3,0,1980.19802,0,1,5449,28.576117,77.382136
7232,1,1,1,3,0,1560.062402,0,1,3474,19.1759,72.9522
7233,1,0,0,2,0,900.1326511,1,1,945,12.9657,77.7188
7234,1,0,0,3,0,1901.840491,1,1,5063,28.365512,77.34630600000001
7235,2,0,1,2,0,950.1187648,1,1,1770,22.304156,73.130185
7236,1,1,1,2,0,639.0100416,0,1,4087,18.966114,73.148278
7237,1,0,0,2,0,1167.901545,1,1,4044,12.9381,77.7042
7238,2,0,0,1,0,669.1343964,1,1,3080,18.083,73.417
7239,2,0,0,1,0,565.0355972,1,1,427,18.556218,73.81130300000002
7240,1,0,0,3,0,1548.411642,1,1,5449,28.576117,77.382136
7241,1,0,0,2,0,1260.952381,1,1,2878,28.874383,77.113251
7242,1,0,1,2,0,1304.052997,1,1,301,19.1145,72.8712
7243,1,0,0,1,0,644.1789646000002,1,1,1722,19.078305,72.90593100000002
7244,2,0,0,2,0,1275.103602,1,1,4966,12.91,77.64
7245,1,0,0,2,0,832.9679965,1,1,2989,18.595456,73.946088
7246,2,1,1,1,0,600.0,0,1,3648,21.213644,79.33273299999998
7247,2,0,1,3,0,1052.095707,1,1,5694,18.466551000000006,73.789732
7248,1,0,0,3,0,1760.1987989999998,1,1,1437,12.96991,77.59796
7249,1,1,1,3,0,777.9349364,0,0,1727,24.69028,78.41889
7250,2,0,0,3,0,1254.868023,1,1,2560,12.9077,77.6755
7251,0,0,0,3,0,1565.390636,1,0,1471,15.45056,73.80333
7252,1,0,1,3,0,3275.642906,1,1,1925,18.5211,73.8403
7253,1,0,0,2,0,635.6440392999998,1,1,3590,22.556,72.95100000000002
7254,2,0,0,3,0,2100.210021,1,1,2064,20.26444,85.82806
7255,2,0,0,2,0,761.2456747,1,1,932,22.459169,88.36450500000002
7256,0,1,0,3,0,1362.530414,0,0,2560,12.9077,77.6755
7257,1,0,1,3,0,1805.054152,1,1,3281,24.69028,78.41889
7258,2,0,0,2,0,1560.062402,1,1,2569,12.96991,77.59796
7259,1,1,1,2,0,899.58159,0,1,5062,28.340575,77.348933
7260,2,0,0,2,0,1150.086256,1,1,6659,12.9958935,77.761394
7261,1,0,0,2,0,1352.036505,1,1,1234,12.994454,77.624945
7262,1,0,1,2,0,1031.033598,1,1,4305,25.45,81.85
7263,1,0,1,1,0,585.0340136,1,1,3578,18.96667,72.83333
7264,1,0,0,1,0,590.0109769,1,1,3578,18.96667,72.83333
7265,1,0,0,2,0,885.0381964,1,1,1035,18.58584,73.471734
7266,2,0,0,2,0,1120.045951,1,1,1236,28.629811,77.434197
7267,1,0,0,2,0,1125.04018,1,1,5417,28.398408,77.056504
7268,1,1,0,1,0,962.0670698,0,1,3092,22.175748,75.582163
7269,1,0,0,3,0,2883.090673,1,1,1098,13.07,80.2408
7270,1,0,0,4,0,2977.553825,1,1,6467,21.143354,72.770931
7271,1,0,1,1,0,637.5,1,1,5252,21.56128,74.21238000000002
7272,2,0,1,2,0,844.2056792000002,1,1,3574,20.314433,75.302181
7273,2,0,0,2,0,1059.667427,1,1,3092,22.175748,75.582163
7274,1,0,0,3,0,1742.293701,1,1,1443,12.880993,77.557654
7275,2,0,0,2,0,1081.782778,1,1,997,15.174,73.945
7276,1,0,0,3,0,1045.118532,1,1,4440,22.54111,88.33778000000002
7277,1,0,1,2,0,719.0977216,1,1,2487,19.221571,73.042474
7278,2,0,0,2,0,1099.855282,1,1,4175,17.8276,83.2019
7279,2,0,1,3,0,1435.045317,1,1,5165,28.506454,77.40956800000002
7280,1,0,0,1,0,425.0278707,1,1,572,19.222101,72.988231
7281,1,0,0,3,0,1525.224873,1,1,3830,22.5922,88.484911
7282,1,0,0,2,0,1219.982021,1,1,3017,18.52361,73.84778
7283,1,0,0,3,0,1309.969377,1,1,2247,22.54111,88.33778000000002
7284,2,0,0,2,0,1113.2437619999996,1,1,2070,16.51667,80.61667
7285,2,0,0,3,0,982.1038848,1,1,1408,22.2,88.2
7286,1,0,0,5,0,5450.060238,1,1,1926,18.5211,73.8403
7287,2,0,0,4,0,4110.813226,1,1,6659,12.9958935,77.761394
7288,1,0,0,2,0,1465.048137,1,1,2949,22.593463,72.931875
7289,1,0,0,3,0,1984.126984,1,1,220,12.915026,77.668562
7290,2,0,0,2,0,1080.246914,1,1,1533,12.8458,77.6727
7291,2,0,0,2,0,1029.821927,1,1,3147,28.636759,77.354534
7292,2,0,0,2,0,900.090009,1,1,2084,39.7683,-86.1584
7293,1,0,0,2,0,1103.571429,1,1,775,22.98906,71.471689
7294,2,0,0,2,0,500.0,1,1,5743,26.91667,75.86667
7295,2,0,0,1,0,577.2331506,1,1,6482,17.28,74.2
7296,1,1,0,2,0,1160.247266,0,1,6503,12.892154,77.611767
7297,2,0,0,1,0,650.1547988,1,1,6261,18.452663,73.93104
7298,1,0,0,3,0,1862.425231,1,1,5079,28.431862,77.351104
7299,1,1,1,2,0,635.6886627,0,0,1729,28.743724,76.81131500000002
7300,1,0,0,2,0,1150.103214,1,1,4215,18.5956,73.7981
7301,2,0,0,3,0,1099.868016,1,1,3696,18.65,72.88
7302,2,0,0,2,0,1080.1828,1,1,356,12.762714,77.766821
7303,1,0,1,3,0,1895.107977,1,1,5073,28.392679,77.344375
7304,1,1,1,4,0,2819.217667000001,0,1,871,13.054202,77.674002
7305,1,0,0,3,0,2099.958001,1,1,6693,12.96991,77.59796
7306,2,0,0,2,0,735.2941176,1,1,146,22.648322,88.4431525
7307,2,0,0,2,0,1024.89019,1,1,2316,15.479294,73.89546
7308,1,1,0,2,0,1000.0,0,1,2509,18.96,72.82
7309,1,0,1,1,0,45285.71429,1,0,2765,19.249861,72.96386600000002
7310,1,0,0,3,0,2315.789474,1,1,628,26.889691,75.809058
7311,2,0,1,2,0,1017.146178,1,1,2037,13.07,77.8
7312,1,0,0,3,0,2392.344498,1,1,6467,21.143354,72.770931
7313,2,0,0,3,0,1090.055341,1,1,4658,13.136196,79.905016
7314,1,0,0,3,0,1530.24911,1,1,1236,28.629811,77.434197
7315,1,1,0,2,0,1000.0,0,1,2485,24.69028,78.41889
7316,1,1,1,3,0,1348.604614,0,1,6862,28.602325,77.40199399999999
7317,2,0,0,1,0,655.2006552,1,1,6395,17.276564999999998,74.160386
7318,2,0,0,1,0,850.3401361,1,1,3240,22.271214,73.188827
7319,2,0,0,2,0,940.1020682,1,1,6165,15.86667,74.5
7320,2,0,0,3,0,1228.932584,1,1,4432,12.774745,77.671996
7321,2,0,0,2,0,370.0277521,1,1,6270,17.4058,78.5591
7322,2,0,0,2,0,680.2721088,1,1,2081,32.029726000000004,75.388008
7323,1,0,0,4,0,2749.210875,1,1,5513,21.0,77.0
7324,1,0,0,3,0,1700.087184,1,1,2756,23.163669,77.422617
7325,2,1,1,2,0,1283.090222,0,1,2463,12.55,77.417
7326,2,0,0,3,0,1390.728477,1,1,6106,28.162032,76.811066
7327,2,0,0,3,0,1685.0777010000004,1,1,5606,20.261556,85.753178
7328,1,0,0,5,0,3693.002846,1,1,2145,18.981738,72.829678
7329,2,0,0,3,0,1280.150923,1,1,5646,20.45,85.86667
7330,2,0,0,3,0,1550.087192,1,1,4368,13.0189,77.5963
7331,1,1,0,3,0,1850.024667,0,1,189,22.53028,88.33417
7332,1,0,0,2,0,1215.64482,1,1,2479,19.1955,72.8728
7333,1,1,1,3,0,2929.6875,0,1,1975,13.04034,77.591347
7334,1,0,1,3,0,1620.029455,1,1,6862,28.602325,77.40199399999999
7335,2,0,0,2,0,800.0,1,1,1938,22.23002,88.15990699999998
7336,1,0,1,5,0,2750.08594,1,1,2697,24.69028,78.41889
7337,1,1,1,3,0,935.2517986,0,0,572,19.222101,72.988231
7338,2,0,0,2,0,1000.0,1,1,6343,28.9196,76.8972
7339,1,1,0,3,0,1911.175828,0,1,1459,15.346804,75.115177
7340,1,0,0,3,0,1880.141011,1,1,5929,20.098413,79.10786
7341,1,0,0,2,0,1000.0,1,1,6041,28.2102,76.8606
7342,1,1,1,3,0,1610.194034,0,1,6708,30.662283,76.822397
7343,2,0,0,3,0,1011.930124,1,1,5425,30.68582,76.724733
7344,2,0,0,2,0,917.0946442,1,1,398,16.481141,80.688775
7345,1,0,1,2,0,1083.743842,1,1,4839,12.86,77.786
7346,1,0,0,3,0,2349.992167000001,1,1,6168,22.528445,88.387512
7347,1,1,1,2,0,1016.191315,0,1,3949,24.69028,78.41889
7348,1,0,0,2,0,1190.791215,1,1,199,21.151992,72.81002
7349,2,0,0,2,0,1081.200353,1,1,897,12.87028,74.88056
7350,2,0,0,2,0,1200.218221,1,1,627,22.304805,73.23414
7351,2,0,0,3,0,1500.214316,1,1,1534,12.840956,77.659441
7352,2,0,0,4,0,600.0375022999998,1,1,5563,23.260765,77.386515
7353,2,0,0,1,0,556.1072493,1,1,5536,11.0,76.96667
7354,2,0,0,3,0,1520.2189119999996,1,1,1474,12.96991,77.59796
7355,2,0,0,1,0,700.0127275,1,1,1383,18.462505,73.852052
7356,1,1,1,1,0,559.7222222,0,1,3361,19.30405,72.813559
7357,1,1,1,2,0,1160.182535,0,1,3469,19.1649,72.9608
7358,2,0,1,2,0,965.2509652999997,1,1,3518,12.973237,77.64685899999998
7359,2,0,0,3,0,1756.2346329999998,1,1,5407,28.5942,77.3675
7360,2,0,0,2,0,986.8421053,1,1,4822,19.08333,74.73333000000002
7361,1,0,0,3,0,1600.0,1,1,4985,19.049822,73.067595
7362,1,1,1,1,0,676.8249467999998,0,1,2158,21.17,72.83
7363,2,0,0,2,0,960.0614439,1,1,684,22.486964,88.313191
7364,2,0,0,4,0,2600.602245,1,1,1933,22.316303,73.15286400000002
7365,1,0,0,2,0,774.1222007,1,1,5654,22.483287,88.263398
7366,0,1,1,2,0,657.760999,0,0,2987,24.69028,78.41889
7367,2,0,0,2,0,1031.17506,1,1,550,22.54111,88.33778000000002
7368,1,1,1,2,0,685.0262938999998,0,1,4240,24.69028,78.41889
7369,1,0,0,3,0,1943.489311,1,1,1947,12.928575,77.58572099999998
7370,2,0,0,2,0,1050.044683,1,1,3587,12.96991,77.59796
7371,1,1,1,3,0,1588.021779,0,1,2770,12.8855,77.5638
7372,2,0,1,2,0,941.2650602,1,1,3842,22.645115,75.84384
7373,1,0,1,2,0,990.0990099,1,1,3869,28.579004,77.431173
7374,1,0,1,2,0,1083.004564,1,1,5325,19.019169,73.01408599999998
7375,2,0,0,2,0,810.0979652999998,1,1,1913,20.604366,72.92754000000002
7376,2,0,0,2,0,1498.127341,1,1,1617,11.060813,76.970641
7377,1,0,1,3,0,1675.353686,1,1,1565,27.1,78.19
7378,2,0,0,2,0,800.0,1,1,3865,26.91667,75.86667
7379,1,0,0,1,0,708.1980518999999,1,1,6552,19.4559,72.8114
7380,1,0,1,3,0,1550.160866,1,1,5077,28.406388,77.342588
7381,1,1,1,2,0,493.1530595,0,0,4085,18.966114,73.148278
7382,1,0,0,2,0,905.1724138,1,1,146,22.648322,88.4431525
7383,1,0,0,2,0,1109.877913,1,1,4212,18.590034,73.821076
7384,1,0,0,4,0,4149.81911,1,1,5514,28.5216,77.3863
7385,1,0,1,1,0,469.858156,1,1,3578,18.96667,72.83333
7386,1,0,0,2,0,781.067848,1,1,672,18.510418,73.781944
7387,2,0,0,2,0,975.0390016,1,1,2222,22.481903,70.043164
7388,1,0,0,3,0,1320.211234,1,1,1909,12.963292,77.755187
7389,2,0,0,3,0,1175.241577,1,1,266,12.9828,80.1264
7390,1,0,0,3,0,1555.693839,1,1,64,28.18333,76.61667
7391,1,0,0,2,0,996.3099631,1,1,5533,12.9206,80.1372
7392,1,0,0,2,0,1139.357687,1,1,1140,20.940602,75.627852
7393,1,0,0,3,0,1350.048216,1,1,3951,18.96667,72.83333
7394,1,0,0,2,0,1149.865849,1,1,6708,30.662283,76.822397
7395,1,0,0,2,0,1148.021495,1,1,6688,12.96991,77.59796
7396,2,0,0,3,0,1530.272788,1,1,2156,25.61,85.14139
7397,1,0,0,4,0,3000.0545460000008,1,1,2285,19.1026,72.8243
7398,1,0,0,2,0,1416.4305949999996,1,1,2774,18.45466,73.871891
7399,1,0,1,2,0,1212.488633,1,1,4428,12.9847,77.5491
7400,1,0,1,3,0,1929.26045,1,1,6104,13.055985,77.622157
7401,1,0,0,3,0,1935.099732,1,1,2008,19.255098,72.9815265
7402,1,0,1,3,0,1449.6255130000004,1,1,1729,28.743724,76.81131500000002
7403,1,1,0,3,0,1587.896974,0,1,3049,20.243276,85.726324
7404,1,0,0,3,0,950.1187648,1,1,1269,26.968933000000003,75.755339
7405,2,0,0,2,0,1200.192031,1,1,4051,23.118635,70.022051
7406,1,1,1,3,0,821.9898731000002,0,0,6598,19.014858,72.8662
7407,2,0,0,2,0,840.1084011,1,1,901,12.82,77.69
7408,1,0,0,1,0,541.2262156,1,1,1282,24.69028,78.41889
7409,1,0,0,2,0,1100.0,1,1,6343,28.9196,76.8972
7410,1,0,0,1,0,545.0081832999998,1,1,1461,19.2167,73.0833
7411,1,0,0,1,0,600.0282366,1,1,3007,24.69028,78.41889
7412,2,0,0,2,0,1050.2283109999996,1,1,1851,22.428748,70.062966
7413,1,0,1,3,0,1409.677419,1,1,122,30.696627000000003,76.693764
7414,0,0,0,3,0,1530.343008,1,0,3257,26.8626,75.7633
7415,2,0,1,3,0,900.0,1,1,1532,12.8458,77.6727
7416,1,0,0,1,0,600.0,1,1,4963,19.0284965,73.3192845
7417,1,1,1,3,0,1405.0325710000004,0,1,2412,19.223942,73.139554
7418,1,0,0,2,0,1200.192031,1,1,4494,13.013312,77.662077
7419,1,0,0,3,0,1725.7462690000002,1,1,6548,22.616946,88.431928
7420,1,1,1,3,0,1500.032609,0,1,302,19.1145,72.8712
7421,1,0,0,2,0,1095.290252,1,1,2699,19.038205,73.06612
7422,2,0,0,3,0,1377.04918,1,1,3515,28.66667,77.41667
7423,1,1,1,3,0,1600.0,0,1,4202,31.261414,75.589997
7424,2,0,1,1,0,600.0,1,1,1158,17.524875,73.520142
7425,1,0,0,3,0,1620.162016,1,1,1350,12.909715,74.844226
7426,2,0,0,2,0,950.3695882,1,1,6699,21.727408,73.03076300000002
7427,2,0,0,1,0,470.0089526,1,1,1953,12.96991,77.59796
7428,1,0,0,3,0,1983.252534,1,1,3070,17.815234,83.35818
7429,1,0,0,3,0,1472.103636,1,1,1906,12.91,77.64
7430,1,1,1,3,0,1313.849041,0,1,2716,24.69028,78.41889
7431,1,0,0,2,0,1250.0,1,1,5409,28.6221,77.3674
7432,1,0,0,3,0,1500.150015,1,1,5425,30.68582,76.724733
7433,2,0,0,2,0,1290.035587,1,1,2728,28.650041,77.388417
7434,1,0,0,3,0,1918.33379,1,1,3669,15.438519,74.990374
7435,2,0,1,1,0,588.9570552,1,1,1372,19.729989,72.808779
7436,2,0,1,3,0,1475.0,1,1,5140,28.579845,77.403693
7437,1,0,0,1,0,768.0491551,1,1,3009,18.96667,72.83333
7438,1,1,1,1,0,453.0248118,0,0,2764,19.249861,72.96386600000002
7439,1,1,1,2,0,631.7774635,0,0,4086,18.966114,73.148278
7440,1,0,0,2,0,978.7783067,1,1,1076,19.05871,72.89969
7441,1,0,0,2,0,1139.298192,1,1,2884,12.91668,77.59196
7442,1,0,0,6,0,4995.004995,1,1,1907,18.49667,73.94167
7443,1,0,1,3,0,1209.904333,1,1,6076,22.775,86.2528
7444,1,0,0,2,0,1437.859465,1,1,4293,26.807408,75.83865899999998
7445,1,0,0,1,0,570.0279313999998,1,1,2479,19.1955,72.8728
7446,1,0,1,2,0,1265.069207,1,1,4135,20.353795,85.82101999999998
7447,1,0,1,3,0,1889.848812,1,1,3849,22.760061,75.928572
7448,1,0,0,2,0,1150.054765,1,1,1384,18.578765,73.890693
7449,1,0,1,2,0,1385.041551,1,1,6708,30.662283,76.822397
7450,1,0,1,2,0,1286.040241,1,1,5141,28.587711,77.403123
7451,1,0,0,3,0,3199.461143,1,1,2179,12.928575,77.58572099999998
7452,1,0,0,1,0,1195.885126,1,1,1665,24.69028,78.41889
7453,2,0,0,1,0,555.0416281,1,1,1377,18.481531,73.899213
7454,2,0,0,1,0,550.1618123,1,1,920,25.476061,75.611604
7455,1,0,0,2,0,870.0284091,1,1,4440,22.54111,88.33778000000002
7456,1,0,0,1,0,536.0443623,1,1,5542,13.09,80.27
7457,2,0,0,2,0,1005.340873,1,1,2850,26.212107,73.024496
7458,1,0,0,3,0,1280.031508,1,1,2349,12.9816,77.6729
7459,1,0,0,2,0,700.0538502999998,1,1,513,22.485533,88.377625
7460,1,1,1,2,0,1459.079454,0,1,2477,19.1955,72.8728
7461,2,0,0,2,0,925.0693802,1,1,6290,12.898066,74.834558
7462,1,1,1,3,0,1665.03428,0,1,6708,30.662283,76.822397
7463,1,0,0,2,0,1273.209549,1,1,5982,11.046873,76.924672
7464,0,1,1,2,0,730.0884956,0,0,2735,9.91966,78.11939
7465,2,0,0,2,0,1300.0,1,1,1087,18.65,72.88
7466,2,0,1,3,0,1150.086256,1,1,5447,28.577673,77.389781
7467,1,0,0,3,0,1097.148381,1,1,150,26.928785,75.828002
7468,2,0,0,2,0,720.1646091,1,1,4116,13.09,80.27
7469,2,0,0,2,0,1250.0,1,1,2097,28.63676,77.36315
7470,1,0,0,2,0,1320.043103,1,1,6636,18.496129,73.892902
7471,1,0,1,2,0,828.6377196000002,1,1,6665,19.0167,72.8167
7472,2,0,0,2,0,1100.110011,1,1,3830,22.5922,88.484911
7473,1,1,1,2,0,729.9962078,0,1,570,24.69028,78.41889
7474,1,0,0,3,0,2300.025556,1,1,3195,26.850391,75.814198
7475,1,0,1,2,0,819.990296,1,1,2690,30.74,76.65
7476,2,0,1,2,0,1234.076433,1,1,6659,12.9958935,77.761394
7477,1,1,1,3,0,1549.977983,0,0,6708,30.662283,76.822397
7478,2,0,0,3,0,1313.513514,1,1,1160,23.66704,86.17795100000002
7479,1,0,0,3,0,1628.11874,1,1,6104,13.055985,77.622157
7480,1,0,0,2,0,1000.0,1,1,5561,19.859261,75.326752
7481,0,1,0,3,0,1007.002334,0,0,3589,23.352,85.375
7482,1,1,1,2,0,1149.207851,0,1,6708,30.662283,76.822397
7483,2,0,1,3,0,1288.383079,1,1,3555,12.97073,77.772013
7484,2,0,0,3,0,760.2153944,1,1,3865,26.91667,75.86667
7485,1,0,1,3,0,1571.630062,1,1,4799,15.488365,73.819757
7486,1,0,0,3,0,1650.44435,1,1,1830,22.312358,73.145436
7487,1,0,0,4,0,2000.0,1,1,1703,30.727858,76.846594
7488,2,0,0,2,0,1444.622793,1,1,207,28.2102,76.8606
7489,2,0,0,2,0,660.2112676,1,1,1533,12.8458,77.6727
7490,1,0,0,4,0,2099.144195,1,1,5929,20.098413,79.10786
7491,1,0,0,3,0,1444.99179,1,1,118,22.7808,86.1522
7492,1,0,0,2,0,1175.548589,1,1,305,19.139348,72.820458
7493,1,0,0,2,0,1229.551451,1,1,5447,28.577673,77.389781
7494,1,1,1,1,0,368.3400654,0,0,3804,18.966114,73.148278
7495,1,0,0,3,0,2000.0,1,1,2423,18.5481,73.8995
7496,1,0,1,3,0,1685.866817,1,1,2028,13.0318,77.6583
7497,1,0,0,1,0,645.1612903,1,1,5136,30.712867,76.648557
7498,1,1,1,2,0,67474.77578,0,0,1728,18.96,72.82
7499,2,0,0,2,0,1080.172828,1,1,104,26.906098,75.825254
7500,1,0,1,2,0,1279.405695,1,1,6601,24.69028,78.41889
7501,1,0,0,3,0,1380.0,1,1,4150,22.472622,88.38138599999998
7502,1,0,0,1,0,615.0061501,1,1,5044,19.148338,72.995687
7503,1,0,0,2,0,873.6167733999998,1,1,4440,22.54111,88.33778000000002
7504,1,0,0,2,0,1116.2790699999996,1,1,2763,24.69028,78.41889
7505,1,0,0,3,0,1330.027051,1,1,708,12.9255,77.6765
7506,1,0,0,2,0,930.1732926,1,1,1507,22.54111,88.33778000000002
7507,2,0,0,2,0,753.5139835,1,1,5260,23.247262,72.655749
7508,1,0,0,3,0,1751.646743,1,1,4440,22.54111,88.33778000000002
7509,1,1,0,3,0,1193.051459,0,1,6222,23.267939,85.310121
7510,2,0,0,2,0,1300.070274,1,1,6428,22.288976,73.128222
7511,2,1,0,2,0,422.9323308000001,0,1,5698,18.985549,73.149734
7512,1,0,1,4,0,1995.012469,1,1,4422,26.900926,75.775927
7513,1,1,1,2,0,993.75,0,1,3478,19.17667,73.02221999999998
7514,1,0,0,2,0,1287.051482,1,1,3830,22.5922,88.484911
7515,1,0,0,3,0,2500.0,1,1,6635,18.52361,73.84778
7516,1,0,1,2,0,1000.0,1,1,3164,19.1849,72.8347
7517,2,0,0,2,0,1260.288066,1,1,1178,12.883959,77.683376
7518,1,1,1,2,0,992.3664122,0,0,2616,12.78627,80.22041999999998
7519,2,0,1,2,0,945.1035592,1,1,5165,28.506454,77.40956800000002
7520,1,1,0,4,0,3406.173034000001,0,1,4106,22.54111,88.33778000000002
7521,2,0,0,3,0,1818.181818,1,1,4718,17.49382,78.54305500000002
7522,1,0,0,2,0,760.0170244,1,1,3095,18.978006,72.806154
7523,2,0,0,3,0,2061.116588,1,1,161,12.96991,77.59796
7524,1,0,0,3,0,1265.501691,1,1,3570,25.3945,81.8615
7525,2,0,0,2,0,1099.118943,1,1,4684,13.064,77.58
7526,1,0,0,3,0,1049.032559,1,1,1082,19.05871,72.89969
7527,2,0,1,2,0,1255.049048,1,1,2640,26.584684000000006,76.133173
7528,2,0,1,2,0,1080.080235,1,1,5455,28.560719,77.386208
7529,1,0,0,3,0,1670.92589,1,1,6659,12.9958935,77.761394
7530,2,0,0,3,0,2107.089737,1,1,6104,13.055985,77.622157
7531,1,1,0,3,0,1250.902093,0,1,88,22.54111,88.33778000000002
7532,1,0,1,1,0,700.0127275,1,1,1083,19.05871,72.89969
7533,2,0,0,3,0,1376.848547,1,1,4824,28.947812,77.691887
7534,2,0,0,3,0,975.0152346,1,1,425,12.7768,77.76886999999998
7535,1,0,1,2,0,1290.005529,1,1,1815,19.1615,72.8731
7536,1,0,0,3,0,1459.6764380000004,1,1,4276,18.52361,73.84778
7537,2,0,0,2,0,1320.132013,1,1,1236,28.629811,77.434197
7538,1,0,0,3,0,3449.975357,1,1,720,12.9985,77.6044
7539,1,0,0,2,0,980.1919543,1,1,1920,19.910551,74.283241
7540,0,1,1,1,0,663.7396694,0,0,3529,24.845113,78.42466
7541,1,1,1,2,0,1041.1754039999996,0,1,840,18.50128,73.75016
7542,2,0,0,2,0,756.1869843999998,1,1,127,22.68333,88.36667
7543,1,0,0,3,0,1549.87634,1,1,4743,22.54111,88.33778000000002
7544,2,0,0,1,0,569.9088146,1,1,1789,13.1479,77.4179
7545,1,0,1,2,0,930.0661778,1,1,3578,18.96667,72.83333
7546,1,0,0,2,0,1050.023596,1,1,1907,18.49667,73.94167
7547,1,0,0,4,0,3499.930001,1,1,957,13.071245,77.515563
7548,1,0,0,2,0,800.0,1,1,5544,13.09,80.27
7549,2,1,0,2,0,960.1181684,0,1,2912,21.0,77.0
7550,1,1,0,2,0,1269.930859,0,1,42,12.905368,77.580403
